order_id,user_id,driver_id,user_credit,user_pref_quiet,user_pref_speed,user_pref_car_type,start_lat,start_lon,dest_lat,dest_lon
ORD00695,232,37.0,89,0,1,4,31.235589,121.496749,31.39636,121.420356
ORD00696,232,291.0,89,0,1,4,31.398005,121.410507,31.243284,121.310028
ORD00697,233,27.0,65,1,0,1,31.329508,121.319278,31.376946,121.36476
ORD00698,233,369.0,65,1,0,1,31.395537,121.360071,31.342071,121.322147
ORD00699,233,276.0,65,1,0,1,31.305056,121.446977,31.20376,121.330202
ORD00700,234,357.0,79,1,1,3,31.303113,121.416275,31.395373,121.395713
ORD00701,234,274.0,79,1,1,3,31.375388,121.327389,31.213604,121.445771
ORD00702,234,30.0,79,1,1,3,31.251082,121.450049,31.34152,121.435564
ORD00703,235,291.0,78,1,0,1,31.397226,121.412942,31.370395,121.387337
ORD00704,235,34.0,78,1,0,1,31.240357,121.493502,31.326619,121.36612
ORD00705,235,58.0,78,1,0,1,31.385436,121.450214,31.259301,121.379208
ORD00706,236,329.0,54,0,0,1,31.360084,121.330878,31.263863,121.438047
ORD00707,236,185.0,54,0,0,1,31.292317,121.338428,31.325825,121.413151
ORD00708,236,76.0,54,0,0,1,31.349853,121.394337,31.23077,121.391537
ORD00709,237,302.0,72,0,0,3,31.34057,121.316349,31.242675,121.449264
ORD00710,237,254.0,72,0,0,3,31.273743,121.457572,31.209437,121.372707
ORD00711,237,330.0,72,0,0,3,31.200155,121.490964,31.294467,121.401006
ORD00712,238,1.0,98,1,0,3,31.259707,121.425473,31.39655,121.348361
ORD00713,238,114.0,98,1,0,3,31.275055,121.36912,31.32407,121.462793
ORD00714,238,490.0,98,1,0,3,31.33495,121.452535,31.283193,121.446912
ORD00715,239,296.0,84,0,0,3,31.316083,121.395496,31.328258,121.456896
ORD00716,239,246.0,84,0,0,3,31.325577,121.344593,31.328095,121.443738
ORD00717,239,50.0,84,0,0,3,31.377422,121.482463,31.24096,121.473663
ORD00718,240,490.0,65,1,0,3,31.341717,121.447451,31.294163,121.355256
ORD00719,240,37.0,65,1,0,3,31.235222,121.497509,31.217787,121.440668
ORD00720,240,171.0,65,1,0,3,31.321793,121.400439,31.272366,121.324825
ORD00721,241,242.0,53,1,1,4,31.36298,121.339757,31.380589,121.398082
ORD00722,241,401.0,53,1,1,4,31.34894,121.326189,31.335599,121.394961
ORD00723,241,411.0,53,1,1,4,31.219482,121.441904,31.305124,121.48635
ORD00724,242,76.0,73,0,0,3,31.34217,121.385781,31.293366,121.327859
ORD00725,242,421.0,73,0,0,3,31.270769,121.497321,31.22245,121.436268
ORD00726,242,164.0,73,0,0,3,31.232729,121.370991,31.258319,121.491641
ORD00727,243,290.0,84,1,0,4,31.205527,121.435314,31.253754,121.486061
ORD00728,243,280.0,84,1,0,4,31.250002,121.338737,31.329954,121.487782
ORD00729,243,333.0,84,1,0,4,31.282946,121.460658,31.287549,121.338638
ORD00730,244,200.0,66,0,1,3,31.37318,121.347429,31.21086,121.360271
ORD00731,244,43.0,66,0,1,3,31.216614,121.3493,31.328002,121.329311
ORD00732,244,460.0,66,0,1,3,31.20688,121.363537,31.266066,121.412961
ORD00733,245,71.0,77,1,1,1,31.227909,121.330739,31.394299,121.423148
ORD00734,245,122.0,77,1,1,1,31.363721,121.42562,31.384534,121.494932
ORD00735,245,39.0,77,1,1,1,31.343412,121.357223,31.3516,121.46644
ORD00736,246,184.0,72,0,1,2,31.263458,121.471515,31.366236,121.472686
ORD00737,246,32.0,72,0,1,2,31.308561,121.353778,31.245517,121.462671
ORD00738,246,175.0,72,0,1,2,31.346299,121.338895,31.216052,121.4775
ORD00739,247,66.0,100,1,1,1,31.214156,121.450976,31.241379,121.345315
ORD00740,247,73.0,100,1,1,1,31.312289,121.480542,31.321442,121.416493
ORD00741,247,479.0,100,1,1,1,31.200482,121.309034,31.210585,121.363938
ORD00742,248,290.0,67,0,0,1,31.203566,121.443304,31.388841,121.334742
ORD00743,248,29.0,67,0,0,1,31.315774,121.363526,31.321511,121.370536
ORD00744,248,426.0,67,0,0,1,31.220678,121.307853,31.209933,121.388401
ORD00745,249,166.0,62,1,0,2,31.211374,121.452535,31.301916,121.436899
ORD00746,249,318.0,62,1,0,2,31.312072,121.494824,31.332565,121.428678
ORD00747,249,151.0,62,1,0,2,31.343724,121.437146,31.219228,121.45367
ORD00748,250,186.0,85,1,0,2,31.275027,121.323128,31.377103,121.303359
ORD00749,250,48.0,85,1,0,2,31.379595,121.398461,31.289187,121.491715
ORD00750,250,447.0,85,1,0,2,31.296739,121.462373,31.340657,121.365699
ORD00751,251,290.0,84,1,0,3,31.202627,121.432025,31.208598,121.462942
ORD00752,251,120.0,84,1,0,3,31.261612,121.493924,31.315573,121.410081
ORD00753,251,477.0,84,1,0,3,31.255803,121.334347,31.352555,121.336391
ORD00754,252,394.0,82,0,1,1,31.356571,121.399394,31.348459,121.464771
ORD00755,252,310.0,82,0,1,1,31.271308,121.407267,31.395551,121.445212
ORD00756,252,365.0,82,0,1,1,31.331379,121.418973,31.261896,121.493189
ORD00757,253,375.0,51,0,1,3,31.220694,121.351616,31.353129,121.301387
ORD00758,253,364.0,51,0,1,3,31.231545,121.456854,31.241344,121.485452
ORD00759,253,121.0,51,0,1,3,31.202838,121.371915,31.371921,121.363906
ORD00760,254,48.0,63,1,0,4,31.381867,121.398648,31.285957,121.483652
ORD00761,254,221.0,63,1,0,4,31.368339,121.384731,31.262387,121.305522
ORD00762,254,416.0,63,1,0,4,31.230405,121.312726,31.30766,121.461216
ORD00763,255,468.0,71,1,0,2,31.334861,121.46124,31.31149,121.413062
ORD00764,255,186.0,71,1,0,2,31.285535,121.318296,31.308421,121.323474
ORD00765,255,125.0,71,1,0,2,31.240789,121.358109,31.37669,121.409156
ORD00766,256,431.0,54,0,1,1,31.383616,121.348632,31.293179,121.368686
ORD00767,256,379.0,54,0,1,1,31.259425,121.386899,31.368077,121.366203
ORD00768,256,139.0,54,0,1,1,31.270257,121.324306,31.255209,121.332877
ORD00769,257,106.0,82,1,1,2,31.353806,121.313683,31.364353,121.403428
ORD00770,257,29.0,82,1,1,2,31.317757,121.369926,31.225423,121.441494
ORD00771,257,347.0,82,1,1,2,31.290387,121.494044,31.315511,121.314557
ORD00772,258,20.0,78,1,0,2,31.215103,121.408719,31.347129,121.363098
ORD00773,258,105.0,78,1,0,2,31.264342,121.377026,31.22645,121.411321
ORD00774,258,12.0,78,1,0,2,31.278413,121.381268,31.394228,121.308512
ORD00775,259,295.0,81,0,1,2,31.299635,121.328892,31.373749,121.360906
ORD00776,259,77.0,81,0,1,2,31.209262,121.370012,31.322419,121.429156
ORD00777,259,44.0,81,0,1,2,31.28484,121.467008,31.370298,121.328081
ORD00778,260,260.0,89,1,0,4,31.249295,121.365537,31.309734,121.316327
ORD00779,260,343.0,89,1,0,4,31.350759,121.477673,31.290329,121.358827
ORD00780,260,463.0,89,1,0,4,31.361574,121.44473,31.231875,121.338811
ORD00781,261,242.0,81,1,0,2,31.370949,121.335809,31.212515,121.378118
ORD00782,261,181.0,81,1,0,2,31.330726,121.3054,31.276136,121.358704
ORD00783,261,184.0,81,1,0,2,31.260029,121.47006,31.320099,121.498544
ORD00784,262,303.0,91,0,1,2,31.242545,121.451048,31.362574,121.485083
ORD00785,262,297.0,91,0,1,2,31.241701,121.337894,31.390962,121.423475
ORD00786,262,459.0,91,0,1,2,31.334824,121.486908,31.269951,121.487194
ORD00787,263,405.0,76,0,0,2,31.24049,121.429544,31.248667,121.320464
ORD00788,263,252.0,76,0,0,2,31.278738,121.449552,31.355991,121.444861
ORD00789,263,6.0,76,0,0,2,31.335873,121.428433,31.2785,121.333276
ORD00790,264,68.0,71,0,0,4,31.327713,121.32472,31.268179,121.321484
ORD00791,264,408.0,71,0,0,4,31.309177,121.364164,31.334028,121.379558
ORD00792,264,368.0,71,0,0,4,31.381805,121.49587,31.216464,121.460057
ORD00793,265,169.0,91,0,1,4,31.385423,121.353768,31.240763,121.430019
ORD00794,265,247.0,91,0,1,4,31.349013,121.44746,31.219876,121.430914
ORD00795,265,220.0,91,0,1,4,31.360009,121.31077,31.331494,121.486312
ORD00796,266,242.0,55,0,1,4,31.370589,121.340354,31.233432,121.450219
ORD00797,266,219.0,55,0,1,4,31.216811,121.360412,31.294255,121.42001
ORD00798,266,310.0,55,0,1,4,31.270003,121.414181,31.219085,121.443774
ORD00799,267,102.0,55,1,0,2,31.224501,121.394161,31.311353,121.421604
ORD00800,267,421.0,55,1,0,2,31.27205,121.487266,31.273649,121.319546
ORD00801,267,253.0,55,1,0,2,31.331215,121.427097,31.254111,121.31831
ORD00802,268,114.0,89,0,1,2,31.284206,121.36365,31.243179,121.471449
ORD00803,268,358.0,89,0,1,2,31.273224,121.356027,31.381042,121.374294
ORD00804,268,128.0,89,0,1,2,31.221525,121.316539,31.304348,121.463127
ORD00805,269,4.0,84,1,1,1,31.300106,121.455509,31.221344,121.489963
ORD00806,269,122.0,84,1,1,1,31.356834,121.427217,31.209687,121.437411
ORD00807,269,156.0,84,1,1,1,31.288287,121.419448,31.338983,121.488549
ORD00808,270,314.0,84,1,1,2,31.285395,121.498689,31.321223,121.491074
ORD00809,270,104.0,84,1,1,2,31.24325,121.403215,31.348646,121.412622
ORD00810,270,452.0,84,1,1,2,31.257194,121.350994,31.369126,121.323602
ORD00811,271,19.0,74,1,1,4,31.396139,121.304176,31.357036,121.346892
ORD00812,271,28.0,74,1,1,4,31.240865,121.312354,31.289333,121.349152
ORD00813,271,111.0,74,1,1,4,31.322733,121.427241,31.206856,121.476043
ORD00814,272,287.0,53,1,0,1,31.289456,121.452993,31.325968,121.479539
ORD00815,272,200.0,53,1,0,1,31.374537,121.348167,31.283547,121.474109
ORD00816,272,462.0,53,1,0,1,31.243029,121.450813,31.242337,121.461065
ORD00817,273,30.0,61,1,1,3,31.254281,121.452526,31.323945,121.304207
ORD00818,273,394.0,61,1,1,3,31.355016,121.396966,31.377673,121.311372
ORD00819,273,92.0,61,1,1,3,31.252948,121.372544,31.398785,121.463014
ORD00820,274,176.0,58,0,0,1,31.345814,121.381883,31.37656,121.421097
ORD00821,274,442.0,58,0,0,1,31.354437,121.347183,31.377199,121.498932
ORD00822,274,44.0,58,0,0,1,31.288514,121.466049,31.370433,121.403492
ORD00823,275,283.0,95,0,0,3,31.376094,121.421337,31.319161,121.355222
ORD00824,275,429.0,95,0,0,3,31.308397,121.479597,31.36196,121.358786
ORD00825,275,485.0,95,0,0,3,31.36101,121.393519,31.391344,121.332695
ORD00826,276,267.0,88,0,1,1,31.374561,121.352618,31.230931,121.407576
ORD00827,276,33.0,88,0,1,1,31.228532,121.477095,31.277392,121.39734
ORD00828,276,329.0,88,0,1,1,31.35546,121.330175,31.219017,121.303598
ORD00829,277,280.0,99,1,0,1,31.246276,121.342626,31.25845,121.498066
ORD00830,277,409.0,99,1,0,1,31.277712,121.490355,31.331895,121.393297
ORD00831,277,397.0,99,1,0,1,31.316596,121.498712,31.32615,121.353558
ORD00832,278,426.0,75,0,1,4,31.21696,121.306453,31.208776,121.485732
ORD00833,278,59.0,75,0,1,4,31.373025,121.309571,31.302297,121.365904
ORD00834,278,481.0,75,0,1,4,31.309196,121.345922,31.345575,121.303835
ORD00835,279,233.0,93,1,0,3,31.301931,121.313015,31.3235,121.445655
ORD00836,279,312.0,93,1,0,3,31.257552,121.308482,31.219272,121.478955
ORD00837,279,199.0,93,1,0,3,31.200229,121.325029,31.297019,121.433362
ORD00838,280,263.0,73,1,1,4,31.374884,121.417475,31.267825,121.431106
ORD00839,280,462.0,73,1,1,4,31.241818,121.451606,31.34973,121.362837
ORD00840,280,151.0,73,1,1,4,31.339707,121.441937,31.398842,121.497386
ORD00841,281,490.0,85,0,0,3,31.33246,121.452571,31.238072,121.469493
ORD00842,281,146.0,85,0,0,3,31.26578,121.391926,31.388604,121.413053
ORD00843,281,33.0,85,0,0,3,31.218982,121.480479,31.348646,121.320747
ORD00844,282,290.0,96,1,1,4,31.202764,121.429266,31.223965,121.366624
ORD00845,282,399.0,96,1,1,4,31.29947,121.321778,31.267631,121.485008
ORD00846,282,299.0,96,1,1,4,31.249008,121.301015,31.25708,121.446927
ORD00847,283,91.0,79,0,1,1,31.351513,121.440558,31.273575,121.309678
ORD00848,283,90.0,79,0,1,1,31.27468,121.435082,31.338218,121.474898
ORD00849,283,310.0,79,0,1,1,31.267608,121.410902,31.375108,121.351294
ORD00850,284,206.0,86,1,0,2,31.221614,121.335598,31.267202,121.404449
ORD00851,284,206.0,86,1,0,2,31.224536,121.337042,31.201104,121.437616
ORD00852,284,50.0,86,1,0,2,31.377012,121.476636,31.24421,121.320553
ORD00853,285,130.0,92,1,0,4,31.232541,121.463009,31.327958,121.359013
ORD00854,285,357.0,92,1,0,4,31.307303,121.410673,31.261434,121.403164
ORD00855,285,110.0,92,1,0,4,31.292305,121.366004,31.301172,121.392834
ORD00856,286,288.0,56,0,1,4,31.212886,121.437162,31.275791,121.484631
ORD00857,286,70.0,56,0,1,4,31.302608,121.388381,31.257585,121.350798
ORD00858,286,186.0,56,0,1,4,31.277237,121.322592,31.208277,121.412324
ORD00859,287,78.0,50,0,1,1,31.281242,121.338359,31.321633,121.459839
ORD00860,287,185.0,50,0,1,1,31.293758,121.349067,31.359298,121.449244
ORD00861,287,298.0,50,0,1,1,31.298327,121.39981,31.352911,121.383477
ORD00862,288,245.0,66,1,1,3,31.2717,121.481447,31.229176,121.3137
ORD00863,288,71.0,66,1,1,3,31.223281,121.326525,31.315999,121.333949
ORD00864,288,60.0,66,1,1,3,31.201413,121.416358,31.279541,121.447331
ORD00865,289,456.0,68,0,1,2,31.327991,121.484415,31.257605,121.411751
ORD00866,289,48.0,68,0,1,2,31.376863,121.400053,31.294192,121.424173
ORD00867,289,277.0,68,0,1,2,31.309669,121.440733,31.367649,121.364794
ORD00868,290,229.0,76,0,1,2,31.285237,121.423256,31.348125,121.446891
ORD00869,290,60.0,76,0,1,2,31.206324,121.413654,31.369802,121.361708
ORD00870,290,62.0,76,0,1,2,31.287638,121.400966,31.381831,121.380273
ORD00871,291,19.0,70,0,1,3,31.397204,121.300848,31.224834,121.321665
ORD00872,291,445.0,70,0,1,3,31.378005,121.487814,31.366034,121.463418
ORD00873,291,173.0,70,0,1,3,31.326053,121.363435,31.253195,121.337378
ORD00874,292,261.0,92,1,0,1,31.249352,121.400325,31.228503,121.394489
ORD00875,292,36.0,92,1,0,1,31.397682,121.42628,31.370746,121.408099
ORD00876,292,193.0,92,1,0,1,31.269528,121.405705,31.256559,121.439288
ORD00877,293,213.0,57,1,0,2,31.322833,121.452916,31.231372,121.487341
ORD00878,293,83.0,57,1,0,2,31.246168,121.407648,31.325255,121.317882
ORD00879,293,22.0,57,1,0,2,31.325845,121.475523,31.285965,121.301801
ORD00880,294,348.0,68,0,1,1,31.320938,121.446331,31.306386,121.432461
ORD00881,294,162.0,68,0,1,1,31.336887,121.314402,31.22209,121.493101
ORD00882,294,181.0,68,0,1,1,31.332042,121.305425,31.384202,121.349576
ORD00883,295,484.0,87,1,1,3,31.265603,121.317023,31.321253,121.451589
ORD00884,295,476.0,87,1,1,3,31.313471,121.450345,31.275271,121.399103
ORD00885,295,288.0,87,1,1,3,31.219687,121.431452,31.348813,121.40668
ORD00886,296,477.0,75,1,1,2,31.259813,121.340399,31.310997,121.337855
ORD00887,296,187.0,75,1,1,2,31.370798,121.303976,31.327428,121.413084
ORD00888,296,463.0,75,1,1,2,31.367068,121.450523,31.399765,121.361748
ORD00889,297,281.0,75,0,0,3,31.258597,121.318179,31.202563,121.449011
ORD00890,297,83.0,75,0,0,3,31.250979,121.410441,31.329803,121.466481
ORD00891,297,294.0,75,0,0,3,31.397293,121.477859,31.31607,121.314828
ORD00892,298,120.0,100,1,0,3,31.267229,121.494028,31.215238,121.403495
ORD00893,298,339.0,100,1,0,3,31.302296,121.30168,31.378491,121.369789
ORD00894,298,276.0,100,1,0,3,31.302981,121.444495,31.344596,121.331966
ORD00895,299,338.0,90,0,0,3,31.320101,121.349567,31.30806,121.344634
ORD00896,299,118.0,90,0,0,3,31.353199,121.487887,31.275844,121.436885
ORD00897,299,109.0,90,0,0,3,31.27325,121.341802,31.200948,121.374825
ORD00898,300,22.0,71,1,0,1,31.32084,121.477252,31.359475,121.34539
ORD00899,300,288.0,71,1,0,1,31.214774,121.435805,31.358025,121.303681
ORD00900,300,269.0,71,1,0,1,31.319153,121.412069,31.332928,121.397413
ORD00901,301,372.0,60,0,0,2,31.324229,121.317608,31.253912,121.441716
ORD00902,301,150.0,60,0,0,2,31.223802,121.378842,31.391175,121.49515
ORD00903,301,320.0,60,0,0,2,31.265193,121.349138,31.286794,121.306625
ORD00904,302,259.0,98,0,1,4,31.279599,121.327658,31.346515,121.445882
ORD00905,302,472.0,98,0,1,4,31.211417,121.319468,31.2546,121.362332
ORD00906,302,371.0,98,0,1,4,31.266475,121.336044,31.298383,121.315463
ORD00907,303,252.0,61,0,1,1,31.280423,121.452097,31.302461,121.474982
ORD00908,303,110.0,61,0,1,1,31.286552,121.366538,31.232326,121.403522
ORD00909,303,403.0,61,0,1,1,31.26852,121.483192,31.209349,121.345097
ORD00910,304,127.0,82,1,1,3,31.314298,121.431717,31.253011,121.461149
ORD00911,304,32.0,82,1,1,3,31.31096,121.351905,31.230035,121.425366
ORD00912,304,242.0,82,1,1,3,31.366954,121.348489,31.236999,121.45331
ORD00913,305,110.0,91,0,0,4,31.296439,121.379028,31.372786,121.306354
ORD00914,305,48.0,91,0,0,4,31.382648,121.403196,31.359165,121.32066
ORD00915,305,37.0,91,0,0,4,31.230954,121.492419,31.396214,121.433304
ORD00916,306,309.0,65,1,0,3,31.229105,121.381956,31.2804,121.300346
ORD00917,306,362.0,65,1,0,3,31.311424,121.33454,31.280261,121.387244
ORD00918,306,466.0,65,1,0,3,31.215501,121.394856,31.295498,121.464927
ORD00919,307,54.0,93,0,1,4,31.313874,121.334295,31.366285,121.420866
ORD00920,307,456.0,93,0,1,4,31.329145,121.481536,31.38319,121.32775
ORD00921,307,365.0,93,0,1,4,31.335135,121.424355,31.322979,121.44792
ORD00922,308,293.0,84,1,1,3,31.203742,121.392903,31.272776,121.306283
ORD00923,308,447.0,84,1,1,3,31.295397,121.461079,31.208178,121.436929
ORD00924,308,229.0,84,1,1,3,31.285928,121.42467,31.29972,121.481805
ORD00925,309,402.0,94,0,1,2,31.308192,121.303625,31.383659,121.467183
ORD00926,309,493.0,94,0,1,2,31.233025,121.315734,31.30162,121.438829
ORD00927,309,333.0,94,0,1,2,31.280723,121.455705,31.271994,121.369656
ORD00928,310,477.0,65,1,0,2,31.25737,121.337593,31.375165,121.455388
ORD00929,310,12.0,65,1,0,2,31.280711,121.387789,31.393598,121.337578
ORD00930,310,389.0,65,1,0,2,31.277113,121.464104,31.20187,121.441958
ORD00931,311,218.0,97,0,0,4,31.397088,121.381312,31.209555,121.40291
ORD00932,311,102.0,97,0,0,4,31.224104,121.393355,31.306388,121.364758
ORD00933,311,125.0,97,0,0,4,31.241134,121.35626,31.349093,121.490328
ORD00934,312,489.0,56,0,1,3,31.336176,121.36841,31.227409,121.368494
ORD00935,312,39.0,56,0,1,3,31.343694,121.351378,31.355531,121.433724
ORD00936,312,73.0,56,0,1,3,31.313366,121.482676,31.368314,121.383095
ORD00937,313,404.0,52,1,1,3,31.205701,121.382904,31.20587,121.421747
ORD00938,313,38.0,52,1,1,3,31.306225,121.465334,31.215716,121.431001
ORD00939,313,34.0,52,1,1,3,31.236334,121.494947,31.343616,121.428124
ORD00940,314,269.0,67,0,0,2,31.324966,121.41409,31.340691,121.322829
ORD00941,314,282.0,67,0,0,2,31.260944,121.311545,31.336722,121.339818
ORD00942,314,215.0,67,0,0,2,31.234972,121.434631,31.306036,121.430306
ORD00943,315,68.0,93,1,1,3,31.335939,121.331108,31.283696,121.429742
ORD00944,315,320.0,93,1,1,3,31.262342,121.351018,31.338569,121.32217
ORD00945,315,244.0,93,1,1,3,31.364149,121.485851,31.219086,121.378925
ORD00946,316,447.0,61,1,0,1,31.296193,121.464776,31.222455,121.452603
ORD00947,316,128.0,61,1,0,1,31.219961,121.322487,31.392034,121.310241
ORD00948,316,77.0,61,1,0,1,31.211076,121.371469,31.27105,121.330551
ORD00949,317,168.0,78,0,0,3,31.252455,121.491173,31.238886,121.314991
ORD00950,317,37.0,78,0,0,3,31.234746,121.491862,31.225515,121.414974
ORD00951,317,243.0,78,0,0,3,31.339881,121.489158,31.297524,121.305733
ORD00952,318,269.0,71,1,0,2,31.321234,121.404173,31.3054,121.355833
ORD00953,318,344.0,71,1,0,2,31.328358,121.472914,31.340894,121.331077
ORD00954,318,222.0,71,1,0,2,31.324705,121.460502,31.218074,121.300492
ORD00955,319,312.0,79,0,0,1,31.264628,121.309909,31.32828,121.464472
ORD00956,319,240.0,79,0,0,1,31.346046,121.371828,31.304205,121.4191
ORD00957,319,309.0,79,0,0,1,31.226465,121.386351,31.349477,121.408919
ORD00958,320,487.0,88,0,1,4,31.250474,121.30505,31.248945,121.383262
ORD00959,320,492.0,88,0,1,4,31.232246,121.387209,31.3847,121.499642
ORD00960,320,231.0,88,0,1,4,31.366651,121.308,31.387688,121.444477
ORD00961,321,357.0,90,1,0,4,31.30525,121.412434,31.225543,121.41168
ORD00962,321,319.0,90,1,0,4,31.201947,121.348109,31.267046,121.394615
ORD00963,321,24.0,90,1,0,4,31.399876,121.331045,31.246625,121.407698
ORD00964,322,27.0,83,1,1,2,31.338792,121.323003,31.205031,121.381642
ORD00965,322,436.0,83,1,1,2,31.280245,121.308697,31.2606,121.381482
ORD00966,322,314.0,83,1,1,2,31.286864,121.498061,31.215698,121.425839
ORD00967,323,406.0,94,0,0,2,31.239816,121.34766,31.200067,121.494704
ORD00968,323,288.0,94,0,0,2,31.208707,121.427614,31.334477,121.479355
ORD00969,323,491.0,94,0,0,2,31.28615,121.408797,31.304411,121.405235
ORD00970,324,332.0,58,1,0,3,31.364689,121.397546,31.391739,121.327992
ORD00971,324,284.0,58,1,0,3,31.381655,121.417939,31.252515,121.361565
ORD00972,324,63.0,58,1,0,3,31.30566,121.430531,31.227743,121.396354
ORD00973,325,436.0,100,1,0,2,31.286471,121.301162,31.375271,121.392452
ORD00974,325,122.0,100,1,0,2,31.362983,121.423113,31.361188,121.468655
ORD00975,325,328.0,100,1,0,2,31.262292,121.320796,31.32708,121.432049
ORD00976,326,21.0,83,1,1,1,31.309278,121.379562,31.391943,121.456998
ORD00977,326,8.0,83,1,1,1,31.350891,121.300794,31.312133,121.473053
ORD00978,326,204.0,83,1,1,1,31.282952,121.391262,31.365637,121.349671
ORD00979,327,371.0,87,0,0,2,31.269985,121.337333,31.30318,121.438359
ORD00980,327,96.0,87,0,0,2,31.368899,121.412746,31.368311,121.361616
ORD00981,327,361.0,87,0,0,2,31.359177,121.385663,31.396127,121.319782
ORD00982,328,54.0,97,1,0,2,31.320562,121.327083,31.300927,121.324388
ORD00983,328,396.0,97,1,0,2,31.24899,121.38136,31.291564,121.36757
ORD00984,328,492.0,97,1,0,2,31.243736,121.387896,31.266636,121.468313
ORD00985,329,255.0,94,1,1,4,31.222065,121.485428,31.362936,121.34859
ORD00986,329,9.0,94,1,1,4,31.368221,121.447974,31.215923,121.343427
ORD00987,329,298.0,94,1,1,4,31.296202,121.405012,31.388949,121.399643
ORD00988,330,388.0,57,0,0,1,31.234853,121.400214,31.247105,121.342026
ORD00989,330,301.0,57,0,0,1,31.212645,121.330247,31.381086,121.425186
ORD00990,330,125.0,57,0,0,1,31.248469,121.354608,31.381491,121.311449
ORD00991,331,315.0,67,0,1,3,31.260208,121.403772,31.220772,121.338361
ORD00992,331,131.0,67,0,1,3,31.291631,121.353971,31.319489,121.493882
ORD00993,331,496.0,67,0,1,3,31.285389,121.451578,31.306008,121.415391
ORD00994,332,79.0,67,1,0,4,31.348971,121.338218,31.234572,121.499762
ORD00995,332,426.0,67,1,0,4,31.215396,121.305294,31.276133,121.359017
ORD00996,332,69.0,67,1,0,4,31.214343,121.321759,31.343483,121.34639
ORD00997,333,447.0,69,1,0,3,31.294261,121.459352,31.20516,121.427719
ORD00998,333,326.0,69,1,0,3,31.207596,121.330807,31.305532,121.329803
ORD00999,333,287.0,69,1,0,3,31.291004,121.449389,31.288703,121.440426
ORD01000,334,37.0,80,1,1,1,31.230888,121.496178,31.335211,121.42819
ORD01001,334,151.0,80,1,1,1,31.333374,121.438479,31.201096,121.318154
ORD01002,334,219.0,80,1,1,1,31.222555,121.361244,31.381119,121.363718
ORD01003,335,322.0,89,1,0,2,31.203207,121.446576,31.208857,121.469213
ORD01004,335,411.0,89,1,0,2,31.223861,121.434788,31.291653,121.367715
ORD01005,335,254.0,89,1,0,2,31.275546,121.458881,31.254718,121.433722
ORD01006,336,33.0,63,1,0,1,31.229284,121.475039,31.201223,121.424288
ORD01007,336,280.0,63,1,0,1,31.248683,121.331417,31.280113,121.470398
ORD01008,336,388.0,63,1,0,1,31.232756,121.399474,31.228856,121.34302
ORD01009,337,2.0,67,1,0,3,31.35164,121.357392,31.374217,121.327501
ORD01010,337,438.0,67,1,0,3,31.231971,121.335952,31.369601,121.471676
ORD01011,337,128.0,67,1,0,3,31.226212,121.321977,31.252548,121.498086
ORD01012,338,157.0,86,1,0,2,31.397689,121.385425,31.382936,121.337242
ORD01013,338,401.0,86,1,0,2,31.352459,121.323638,31.252367,121.306576
ORD01014,338,27.0,86,1,0,2,31.337405,121.321097,31.216058,121.347937
ORD01015,339,67.0,78,1,0,1,31.349475,121.384215,31.21211,121.319113
ORD01016,339,265.0,78,1,0,1,31.338475,121.415421,31.374338,121.392238
ORD01017,339,44.0,78,1,0,1,31.292907,121.469079,31.327265,121.390463
ORD01018,340,34.0,81,1,0,1,31.236626,121.499897,31.235888,121.41184
ORD01019,340,385.0,81,1,0,1,31.29853,121.43605,31.32476,121.331211
ORD01020,340,329.0,81,1,0,1,31.355402,121.328421,31.294832,121.46154
ORD01021,341,220.0,82,0,0,4,31.364451,121.313513,31.296335,121.4427
ORD01022,341,32.0,82,0,0,4,31.311843,121.35104,31.243152,121.378119
ORD01023,341,7.0,82,0,0,4,31.2977,121.393629,31.211319,121.448683
ORD01024,342,60.0,62,1,1,3,31.212542,121.413906,31.329846,121.349798
ORD01025,342,429.0,62,1,1,3,31.311562,121.482242,31.299246,121.325986
ORD01026,342,443.0,62,1,1,3,31.355983,121.360746,31.306736,121.331736
ORD01027,343,348.0,84,0,0,1,31.324767,121.447265,31.320895,121.318381
ORD01028,343,395.0,84,0,0,1,31.302306,121.380885,31.399147,121.351943
ORD01029,343,365.0,84,0,0,1,31.331837,121.414927,31.2578,121.495725
ORD01030,344,429.0,64,1,1,1,31.301483,121.48358,31.298828,121.498817
ORD01031,344,472.0,64,1,1,1,31.207682,121.31904,31.390659,121.435674
ORD01032,344,493.0,64,1,1,1,31.247673,121.319902,31.341367,121.340038
ORD01033,345,419.0,52,0,1,2,31.357089,121.497798,31.363399,121.324959
ORD01034,345,440.0,52,0,1,2,31.319108,121.345523,31.361326,121.479987
ORD01035,345,305.0,52,0,1,2,31.230456,121.348177,31.280383,121.475806
ORD01036,346,469.0,54,1,1,4,31.300053,121.306438,31.201477,121.438562
ORD01037,346,157.0,54,1,1,4,31.39629,121.386188,31.397258,121.388981
ORD01038,346,406.0,54,1,1,4,31.240553,121.346307,31.277285,121.375932
ORD01039,347,112.0,93,0,1,1,31.286397,121.485709,31.398719,121.478211
ORD01040,347,160.0,93,0,1,1,31.310252,121.318165,31.389134,121.447841
ORD01041,347,236.0,93,0,1,1,31.397676,121.393843,31.217777,121.340696
ORD01042,348,490.0,60,1,1,3,31.337765,121.449258,31.363268,121.303253
